Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Subcellular location [CC]
Q04006	reviewed	UPS3_YEAST	Protein UPS3, mitochondrial (Genetic interactor of prohibitins protein 2) (Unprocessed MGM1 protein 3)	UPS3 GEP2 YDR185C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	179	SUBCELLULAR LOCATION: Mitochondrion inner membrane; Peripheral membrane protein; Intermembrane side. Mitochondrion intermembrane space. Note=Lacks the two major intermembrane space-targeting signals, bipartite presequences and cysteine motifs, and import is mediated by another IMS protein, MDM35.
Q04052	reviewed	ARO80_YEAST	Transcriptional activator ARO80	ARO80 YDR421W D9461.10	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	950	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00227, ECO:0000269|PubMed:14562095}.
Q04066	reviewed	KFA_YEAST	Kynurenine formamidase (KFA) (KFase) (EC 3.5.1.9) (Arylformamidase) (Biosynthesis of nicotinic acid protein 7) (N-formylkynurenine formamidase) (FKF)	BNA7 YDR428C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	261	
Q04081	reviewed	LCMT1_YEAST	Leucine carboxyl methyltransferase 1 (EC 2.1.1.233) (Protein phosphatase methyltransferase 1) ([Phosphatase 2A protein]-leucine-carboxy methyltransferase 1)	PPM1 YDR435C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	328	
Q04116	reviewed	YHP1_YEAST	Homeobox protein YHP1	YHP1 YDR451C D9461.36	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	353	SUBCELLULAR LOCATION: Nucleus.
Q04172	reviewed	SHE9_YEAST	Sensitive to high expression protein 9, mitochondrial (Mitochondrial distribution and morphology protein 33)	SHE9 MDM33 YDR393W D9509.13	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	456	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:12591915}; Multi-pass membrane protein {ECO:0000269|PubMed:12591915}.
Q04174	reviewed	SMP3_YEAST	GPI mannosyltransferase 4 (EC 2.4.1.-) (GPI mannosyltransferase IV) (GPI-MT-IV)	SMP3 LAS2 SAP2 YOR149C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	516	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q04182	reviewed	PDR15_YEAST	ATP-dependent permease PDR15	PDR15 YDR406W D9509.24	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1529	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
Q04213	reviewed	IOC4_YEAST	ISWI one complex protein 4	IOC4 YMR044W YM9532.09	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	475	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14562095}.
Q04299	reviewed	YMX7_YEAST	Probable ADP-ribose 1''-phosphate phosphatase YML087W (EC 3.1.3.84)	YMR087W YM9582.12	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	284	
Q04370	reviewed	PEX12_YEAST	Peroxisome assembly protein 12 (Peroxin-12)	PEX12 YMR026C YM9711.16C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	399	SUBCELLULAR LOCATION: Peroxisome membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
Q04399	reviewed	GMC1_YEAST	Putative multicopper oxidase GMC1 (EC 1.-.-.-) (Grand meiotic recombination cluster protein 1)	GMC1 YDR506C D9719.12	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	608	
Q04412	reviewed	AGE1_YEAST	ADP-ribosylation factor GTPase-activating protein effector protein 1 (ARF GAP effector protein 1) (Suppressor of ARF1 thermosensitive mutant protein 1)	AGE1 SAT1 YDR524C D9719.28	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	482	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.
Q04431	reviewed	KRE28_YEAST	Spindle pole body component KRE28	KRE28 YDR532C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	385	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, spindle pole body. Nucleus membrane; Peripheral membrane protein; Nucleoplasmic side. Chromosome, centromere, kinetochore. Note=Localizes to the nuclear side of the spindle pole body.
Q04487	reviewed	SHH3_YEAST	Mitochondrial inner membrane protein SHH3 (SDH3 homolog)	SHH3 YMR118C YM9718.17C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	196	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:P33421}; Multi-pass membrane protein {ECO:0000255}.
Q04533	reviewed	METX_YEAST	Putative cystathionine gamma-synthase YML082W (EC 2.5.1.48) (O-succinylhomoserine (thiol)-lyase)	YML082W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	649	
Q04545	reviewed	TDA9_YEAST	Probable transcription factor TDA9 (Topoisomerase I damage affected protein 9)	TDA9 YML081W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1251	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14562095}.
Q04562	reviewed	TMN2_YEAST	Transmembrane 9 superfamily member 2	TMN2 YDR107C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	672	SUBCELLULAR LOCATION: Vacuole membrane; Multi-pass membrane protein.
Q04599	reviewed	RM01_YEAST	54S ribosomal protein L1, mitochondrial (Mitochondrial large ribosomal subunit protein uL1m)	MRPL1 YDR116C YD9727.11C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	285	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14576278}. Note=Mitoribosomes are tethered to the mitochondrial inner membrane and spatially aligned with the membrane insertion machinery through two distinct membrane contact sites, formed by the 21S rRNA expansion segment 96-ES1 and the inner membrane protein MBA1. {ECO:0000269|PubMed:25609543}.
Q04658	reviewed	SMA2_YEAST	Spore membrane assembly protein 2	SMA2 YML066C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	369	SUBCELLULAR LOCATION: Prospore membrane {ECO:0000269|PubMed:17298976}; Multi-pass membrane protein {ECO:0000269|PubMed:17298976}. Endoplasmic reticulum {ECO:0000269|PubMed:17298976}. Note=Localizes to prospore membrane, and accumulates in the endoplasmic reticulum in vegetative and sporulating ERV14-deleted cells.
Q04675	reviewed	SEN15_YEAST	tRNA-splicing endonuclease subunit SEN15 (Splicing endonuclease of 15 kDa) (tRNA-intron endonuclease SEN15)	SEN15 YMR059W YM9796.12	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	128	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12925762}. Endomembrane system {ECO:0000269|PubMed:12925762}; Peripheral membrane protein {ECO:0000269|PubMed:12925762}. Mitochondrion outer membrane {ECO:0000269|PubMed:12925762}; Peripheral membrane protein {ECO:0000269|PubMed:12925762}; Cytoplasmic side {ECO:0000269|PubMed:12925762}. Note=The tRNA splicing endonuclease complex is predominantly associated with the outer membrane of mitochondria, suggesting that tRNA splicing mainly takes place on the mitochondrial surface.
Q04697	reviewed	GSF2_YEAST	Glucose-signaling factor 2 (Extracellular mutant protein 6)	GSF2 ECM6 EFF2 YML048W YM9827.04	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	403	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Single-pass type II membrane protein {ECO:0000305}.
Q04712	reviewed	RRN11_YEAST	RNA polymerase I-specific transcription initiation factor RRN11	RRN11 YML043C YM9827.09C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	507	SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:14562095}.
Q04740	reviewed	RNH1_YEAST	Ribonuclease H (RNase H) (EC 3.1.26.4)	RNH1 YMR234W YM9959.16	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	348	
Q04894	reviewed	ADH6_YEAST	NADP-dependent alcohol dehydrogenase 6 (EC 1.1.1.2) (NADP-dependent alcohol dehydrogenase VI) (ScADHVI)	ADH6 YMR318C YM9924.10C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	360	
Q04895	reviewed	DAL4_YEAST	Allantoin permease (Allantoin transport protein)	DAL4 YIR028W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	635	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
Q04902	reviewed	SNO4_YEAST	Probable glutathione-independent glyoxalase SNO4 (EC 4.2.1.130) (Glyoxalase 3 homolog 4) (Heat shock protein 34) (SNZ proximal open reading frame 4)	SNO4 HSP34 YMR322C YM9924.14C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	237	SUBCELLULAR LOCATION: Cytoplasm, P-body {ECO:0000250|UniProtKB:Q04432}. Note=Present in processing bodies (P-bodies) and stress granule (SG) foci upon glucose starvation and heat shock. {ECO:0000250|UniProtKB:Q04432}.
Q04930	reviewed	CRF1_YEAST	Transcription factor CRF1 (Corepressor with FHL1 protein 1)	CRF1 YDR223W YD9934.08	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	467	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15620355}. Nucleus {ECO:0000269|PubMed:15620355}. Note=The nuclear location is negatively regulated by the TOR pathway.
Q04934	reviewed	IVY1_YEAST	Protein IVY1 (Interaction with VPS33 and YPT7 protein 1)	IVY1 YDR229W YD9934.14	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	453	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:12553664}; Peripheral membrane protein {ECO:0000269|PubMed:12553664}. Note=Binds to various phospholipids.
Q04949	reviewed	DYN3_YEAST	Cytoplasmic dynein intermediate light chain DYN3 (Dynein protein 3)	DYN3 YMR299C YM9952.01C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	312	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15642746}. Note=Concentrates at motile dots in the cytoplasm corresponding to the plus ends of cytoplasmic microtubules.
Q04952	reviewed	FKS3_YEAST	1,3-beta-glucan synthase component FKS3 (EC 2.4.1.34) (1,3-beta-D-glucan-UDP glucosyltransferase) (FK506 sensitivity protein 3)	FKS3 YMR306W YM9952.08	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1785	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:14576278}. Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q04969	reviewed	SPC2_YEAST	Signal peptidase complex subunit 2 (Microsomal signal peptidase subunit 2)	SPC2 SPY1 YML055W YM9958.07	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	178	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000255}.
Q05024	reviewed	TRI1_YEAST	Protein TRI1	TRI1 YMR233W YM9959.15	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	226	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}. Nucleus, nucleolus {ECO:0000269|PubMed:14562095}.
Q05040	reviewed	FAR8_YEAST	Factor arrest protein 8	FAR8 YMR029C YM9973.02C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	523	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Endoplasmic reticulum {ECO:0000269|PubMed:14562095}.
Q05043	reviewed	RSF1_YEAST	Respiration factor 1	RSF1 YMR030W YM9973.03	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	376	SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Mitochondrion.
Q05050	reviewed	EIS1_YEAST	Eisosome protein 1	EIS1 YMR031C YM9973.04C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	843	SUBCELLULAR LOCATION: Cytoplasmic granule. Cell membrane; Peripheral membrane protein; Cytoplasmic side. Note=Localizes at the eisosomes.
Q05131	reviewed	RCH1_YEAST	Solute carrier RCH1 (Regulator of calcium homeostasis 1)	RCH1 YMR034C YM9973.08C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	434	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:26832117}; Multi-pass membrane protein {ECO:0000255}. Bud neck {ECO:0000269|PubMed:26832117}. Note=Distributes as multiple foci in the plasma membrane prior to cell division, moves toward and concentrates at the bud neck as the bud grows in size, and disperses again along the plasma membrane immediately prior to cytokinesis. {ECO:0000269|PubMed:26832117}.
Q05468	reviewed	RQC1_YEAST	Ribosome quality control complex subunit 1	RQC1 YDR333C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	723	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.
Q05498	reviewed	FCF1_YEAST	rRNA-processing protein FCF1 (FAF1-copurifying factor 1)	FCF1 YDR339C D9651.9	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	189	SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:16762320}.
Q05506	reviewed	SYRC_YEAST	Arginine--tRNA ligase, cytoplasmic (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)	YDR341C D9651.10	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	607	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:P54136}. Cytoplasm, cytosol {ECO:0000250|UniProtKB:P54136}.
Q05518	reviewed	PAL1_YEAST	Protein PAL1 (Pears and lemons protein 1)	PAL1 YDR348C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	499	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:22190733}; Peripheral membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:22190733}. Note=Localizes to the cell periphery and the bud neck. Found at endocytic sites at the cell periphery during the early stages of endocytosis.
Q05533	reviewed	INM2_YEAST	Inositol monophosphatase 2 (IMP 2) (IMPase 2) (EC 3.1.3.25) (Inositol-1(or 4)-monophosphatase 2)	INM2 IMP2 YDR287W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	292	
Q05541	reviewed	NSE3_YEAST	Non-structural maintenance of chromosome element 3 (Non-SMC element 3)	NSE3 YDR288W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	303	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14690591}. Cytoplasm {ECO:0000269|PubMed:14562095}.
Q05543	reviewed	RT103_YEAST	Regulator of Ty1 transposition protein 103	RTT103 YDR289C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	409	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14562095}.
Q05584	reviewed	GLO2_YEAST	Hydroxyacylglutathione hydrolase, cytoplasmic isozyme (EC 3.1.2.6) (Glyoxalase II) (Glx II)	GLO2 YDR272W D9954.5	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	274	SUBCELLULAR LOCATION: Cytoplasm.
Q05610	reviewed	DON1_YEAST	Donuts protein 1	DON1 YDR273W D9954.4	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	365	SUBCELLULAR LOCATION: Prospore membrane {ECO:0000269|PubMed:10899120}. Note=Towards the end of meiosis I, or early stages of meiosis II, it forms circular structures above the meiotic plaque. As soon as an assembled prospore membrane is visible during meiosis II, it is detected at the leading edge, which cover the ring-shape opening of the PSMs. Probably recruited to the leading edges by ADY3.
Q05635	reviewed	RNH2B_YEAST	Ribonuclease H2 subunit B (RNase H2 subunit B) (Rnh2B) (RNase H(202)) (Ribonuclease HI subunit B)	RNH202 YDR279W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	350	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14562095}.
Q05648	reviewed	MRX10_YEAST	MIOREX complex component 10 (Mitochondrial organization of gene expression protein 10)	MRX10 YDR282C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	414	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:23022099}; Single-pass membrane protein {ECO:0000255}.
Q05670	reviewed	FUS2_YEAST	Nuclear fusion protein FUS2	FUS2 YMR232W YM9959.14	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	677	SUBCELLULAR LOCATION: Cell tip. Note=Localizes at the mating projection tip (shmoo).
Q05676	reviewed	SOM1_YEAST	Protein SOM1, mitochondrial (Mitochondrial inner membrane protease subunit SOM1)	SOM1 YEL059C-A YEL059BC	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	74	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000305}.
Q05777	reviewed	NCW2_YEAST	Cell wall biogenesis protein NCW2 (New cell wall protein 2)	NCW2 YLR194C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	254	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:10383953, ECO:0000269|PubMed:11016834}; Lipid-anchor, GPI-anchor {ECO:0000269|PubMed:10383953, ECO:0000269|PubMed:11016834}.
Q05788	reviewed	PNPH_YEAST	Purine nucleoside phosphorylase (PNP) (EC 2.4.2.1) (Inosine phosphorylase) (Inosine-guanosine phosphorylase)	PNP1 YLR209C L8167.19	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	311	
Q05790	reviewed	CRR1_YEAST	Probable glycosidase CRR1 (EC 3.2.-.-) (CRH-related protein 1)	CRR1 YLR213C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	422	SUBCELLULAR LOCATION: Spore wall {ECO:0000269|PubMed:15470107}. Note=Spore wall envelope.
Q05791	reviewed	CD123_YEAST	Cell division cycle protein 123	CDC123 YLR215C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	360	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.
Q05809	reviewed	COA4_YEAST	Cytochrome oxidase assembly factor 4 (Cx9C motif-containing protein 3)	COA4 CMC3 YLR218C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	96	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:19703468, ECO:0000269|PubMed:20624914}; Peripheral membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:19703468, ECO:0000269|PubMed:20624914}; Intermembrane side {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:19703468, ECO:0000269|PubMed:20624914}. Mitochondrion intermembrane space {ECO:0000269|PubMed:22984289}. Note=Imported into the mitochondria via the mitochondrial MIA40-ERV1 machinery.
Q05874	reviewed	EFM7_YEAST	Protein N-terminal and lysine N-methyltransferase EFM7 (EC 2.1.1.-) (Elongation factor methyltransferase 7) (Nicotinamide N-methyltransferase-like protein 1)	NNT1 EFM7 YLR285W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	261	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03223, ECO:0000269|PubMed:14562095}.
Q05892	reviewed	COQ11_YEAST	MIOREX complex component 2 (Mitochondrial organization of gene expression protein 2)	COQ11 MRX2 YLR290C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	277	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16823961}.
Q05911	reviewed	PUR8_YEAST	Adenylosuccinate lyase (ASL) (EC 4.3.2.2) (Adenylosuccinase) (ASase)	ADE13 YLR359W L8039.12	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	482	
Q05924	reviewed	DCR2_YEAST	Phosphatase DCR2 (EC 3.1.-.-) (Dosage-dependent cell cycle regulator 2)	DCR2 YLR361C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	578	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15590836}.
Q05926	reviewed	GLRX8_YEAST	Glutaredoxin-8 (Glutathione-dependent oxidoreductase 8)	GRX8 YLR364W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	109	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.
Q05933	reviewed	ARPC3_YEAST	Actin-related protein 2/3 complex subunit 3 (Arp2/3 complex 21 kDa subunit) (p21-ARC)	ARC18 YLR370C L8039.15	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	178	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250}.
Q05942	reviewed	RSA3_YEAST	Ribosome assembly protein 3	RSA3 YLR221C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	220	SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15126390}.
Q05947	reviewed	UCC1_YEAST	F-box protein UCC1 (Ubiquitination of citrate synthase in the glyoxylate cycle protein 1)	UCC1 YLR224W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	369	
Q05998	reviewed	THI7_YEAST	Thiamine transporter	THI7 THI10 YLR237W L8083.2	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	598	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
Q06001	reviewed	FAR10_YEAST	Factor arrest protein 10	FAR10 YLR238W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	478	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type IV membrane protein {ECO:0000305}.
Q06005	reviewed	LIPB_YEAST	Octanoyltransferase, mitochondrial (EC 2.3.1.181) (Lipoate biosynthesis protein) (Lipoate-protein ligase) (Lipoyl ligase) (Lipoyl/octanoyl transferase) (Octanoyl-[acyl-carrier-protein]-protein N-octanoyltransferase)	LIP2 YLR239C L8083.16	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	328	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000305}.
