Entry	Entry Name	Gene Names	Subcellular location [CC]
Q07791	YD23B_YEAST	TY2B-DR3 YDRWTy2-3 POL YDR261W-B YD9320A.14	SUBCELLULAR LOCATION: Cytoplasm. Nucleus {ECO:0000250}.
Q07793	YD13B_YEAST	TY1B-DR4 YDRCTy1-3 POL YDR261C-D	SUBCELLULAR LOCATION: Cytoplasm. Nucleus {ECO:0000250}.
Q07794	RT109_YEAST	RTT109 KAT11 KIM2 REM50 YLL002W L1377	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15282802}.
Q07800	PSR1_YEAST	PSR1 YLL010C L1341	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:10777497, ECO:0000269|PubMed:14562095}.
Q07804	YEH1_YEAST	YEH1 YLL012W L1329	SUBCELLULAR LOCATION: Lipid droplet. Membrane; Peripheral membrane protein.
Q07807	PUF3_YEAST	PUF3 YLL013C L1325	SUBCELLULAR LOCATION: Mitochondrion outer membrane; Peripheral membrane protein; Cytoplasmic side. Cytoplasm. Note=Localizes to multiple discrete foci in the cytoplasm.
Q07824	TPO1_YEAST	TPO1 YLL028W L0939	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12562762, ECO:0000269|PubMed:13679573, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15637075}; Multi-pass membrane protein {ECO:0000269|PubMed:12562762, ECO:0000269|PubMed:13679573, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15637075}. Note=Enriched on the cell membrane of growing buds.
Q07830	GPI13_YEAST	GPI13 MPC1 YLL031C	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q07845	GRC3_YEAST	GRC3 YLL035W	SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:20814424}. Note=Associates with rDNA.
Q07878	VPS13_YEAST	VPS13 SOI1 VPT2 YME3 YLL040C	SUBCELLULAR LOCATION: Endosome membrane {ECO:0000269|PubMed:27280386, ECO:0000269|PubMed:28334785, ECO:0000269|PubMed:28864540, ECO:0000269|PubMed:30018089, ECO:0000269|PubMed:32690699, ECO:0000305|PubMed:22442115, ECO:0000305|PubMed:24036347}; Peripheral membrane protein {ECO:0000269|PubMed:28122955}. Mitochondrion outer membrane {ECO:0000269|PubMed:26370498, ECO:0000269|PubMed:27280386, ECO:0000269|PubMed:30018089, ECO:0000269|PubMed:34830155}; Peripheral membrane protein {ECO:0000269|PubMed:28122955}. Prospore membrane {ECO:0000269|PubMed:22442115, ECO:0000269|PubMed:24036347, ECO:0000269|PubMed:27280386}; Peripheral membrane protein {ECO:0000269|PubMed:28122955}. Vacuole membrane {ECO:0000269|PubMed:26370498, ECO:0000269|PubMed:27280386, ECO:0000269|PubMed:30018089, ECO:0000269|PubMed:32690699}; Peripheral membrane protein {ECO:0000269|PubMed:28122955}. Nucleus outer membrane {ECO:0000269|PubMed:26370498, ECO:0000269|PubMed:27280386, ECO:0000269|PubMed:30018089}; Peripheral membrane protein {ECO:0000269|PubMed:28122955}. Peroxisome {ECO:0000269|PubMed:28864540}. Golgi apparatus, trans-Golgi network membrane {ECO:0000269|PubMed:34830155}; Peripheral membrane protein {ECO:0000269|PubMed:28122955}. Note=Found at different interorganellar contact sites depending on the growth state of the cell (PubMed:26370498, PubMed:27280386, PubMed:30018089, PubMed:32690699). Localizes from endosomes to the vacuolar membrane during starvation (PubMed:32690699). Localizes to mitochondrial-endosome contacts (PubMed:27280386). Localizes to nuclear envelope-vacuole contact sites (nuclear-vacuole junction; NVJ) during respiration (PubMed:26370498, PubMed:27280386, PubMed:30018089). {ECO:0000269|PubMed:26370498, ECO:0000269|PubMed:27280386, ECO:0000269|PubMed:30018089, ECO:0000269|PubMed:32690699}.
Q07879	ATG10_YEAST	ATG10 APG10 YLL042C	SUBCELLULAR LOCATION: Preautophagosomal structure membrane {ECO:0000269|PubMed:17295840}; Peripheral membrane protein {ECO:0000269|PubMed:17295840}.
Q07896	NOC3_YEAST	NOC3 YLR002C	SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:11371346}.
Q07913	NSE1_YEAST	NSE1 YLR007W	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11927594}.
Q07914	TIM14_YEAST	PAM18 TIM14 YLR008C	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:14517234, ECO:0000269|PubMed:14605210, ECO:0000269|PubMed:14638855}; Single-pass membrane protein {ECO:0000269|PubMed:14517234, ECO:0000269|PubMed:14605210, ECO:0000269|PubMed:14638855}.
Q07915	RLP24_YEAST	RLP24 YLR009W	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12808088}. Nucleus {ECO:0000269|PubMed:12808088}. Note=Shuttles between the nucleus and the cytoplasm. {ECO:0000269|PubMed:12808088}.
Q07921	TEN1_YEAST	TEN1 YLR010C	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}. Chromosome, telomere {ECO:0000305}.
Q07923	LOT6_YEAST	LOT6 YLR011W	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.
Q07930	PML1_YEAST	PML1 YLR016C L1591	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.
Q07938	MTAP_YEAST	MEU1 YLR017W L1595	SUBCELLULAR LOCATION: Cytoplasm. Nucleus.
Q07950	YEH2_YEAST	YEH2 YLR020C	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:15632184, ECO:0000269|PubMed:15713625}; Single-pass type II membrane protein {ECO:0000269|PubMed:15632184, ECO:0000269|PubMed:15713625}.
Q07963	UBR2_YEAST	UBR2 YLR024C	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.
Q07979	RSC58_YEAST	RSC58 YLR033W	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12697820}. Note=Localizes to centromeric and flanking chromatin. Association with these loci is dependent on STH1.
Q08001	LAM6_YEAST	LAM6 LTC1 YLR072W	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:26001273}; Single-pass membrane protein {ECO:0000255}. Note=Localizes to intracellular puncta representing endoplasmic reticulum-mitochondrion membrane contact sites (ERMES), nucleus-vacuole junctions (NVJ) and vacuole-mitochondria patches (vCLAMP) (PubMed:14562095, PubMed:26119743, PubMed:26001273, PubMed:25987606). Localization to ER-mitochondria contacts is dependent on TOM70/TOM71, and localization to ER-vacuole junctions on VAC8 (PubMed:25987606). {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:25987606, ECO:0000269|PubMed:26001273, ECO:0000269|PubMed:26119743}.
Q08004	BUD20_YEAST	BUD20 YLR074C	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11452010, ECO:0000269|PubMed:23045392}. Cytoplasm {ECO:0000269|PubMed:23045392}. Note=Shuttles between the nucleus and the cytoplasm. {ECO:0000269|PubMed:23045392}.
Q08032	CDC45_YEAST	CDC45 SLD4 YLR103C L8004.11	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:8901577}.
Q08096	RCL1_YEAST	RCL1 RTC1 YOL010W	SUBCELLULAR LOCATION: Nucleus, nucleolus.
Q08108	PLB3_YEAST	PLB3 YOL011W	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:10497163}; Lipid-anchor, GPI-anchor {ECO:0000305}.
Q08109	HRD1_YEAST	HRD1 DER3 YOL013C	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:11018054, ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:11018054, ECO:0000269|PubMed:14562095}.
Q08144	TLG2_YEAST	TLG2 YOL018C	SUBCELLULAR LOCATION: Golgi apparatus, trans-Golgi network membrane; Single-pass type IV membrane protein. Endosome membrane; Single-pass type IV membrane protein.
Q08162	RRP44_YEAST	DIS3 RRP44 YOL021C O2197	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Mitochondrion {ECO:0000269|PubMed:14576278}. Nucleus, nucleolus {ECO:0000269|PubMed:14562095}.
Q08179	MDM38_YEAST	MDM38 YOL027C	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14576278, ECO:0000269|PubMed:15138253}; Single-pass membrane protein {ECO:0000255}.
Q08193	GAS5_YEAST	GAS5 YOL030W	SUBCELLULAR LOCATION: Secreted, cell wall {ECO:0000269|PubMed:15781460}. Membrane {ECO:0000269|PubMed:15781460}; Lipid-anchor, GPI-anchor {ECO:0000269|PubMed:15781460}. Note=Covalently-linked GPI-modified cell wall protein (GPI-CWP).
Q08204	SMC5_YEAST	SMC5 YOL034W	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}. Chromosome {ECO:0000305}.
Q08214	NTH2_YEAST	NTG2 SCR2 YOL043C	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|HAMAP-Rule:MF_03183, ECO:0000269|PubMed:10207101, ECO:0000269|PubMed:10471279, ECO:0000269|PubMed:19029246}. Note=Exclusively nuclear and not responsive to changes in either nuclear or mitochondrial oxidative stress.
Q08215	PEX15_YEAST	PEX15 PAS21 YOL044W	SUBCELLULAR LOCATION: Peroxisome membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:24821790}; Single-pass membrane protein {ECO:0000269|PubMed:14562095}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095}; Single-pass membrane protein {ECO:0000269|PubMed:14562095}.
Q08217	PSK2_YEAST	PSK2 YOL045W	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.
Q08218	LDS2_YEAST	LDS2 YOL047C	SUBCELLULAR LOCATION: Prospore membrane {ECO:0000269|PubMed:23966878}; Multi-pass membrane protein {ECO:0000255}. Lipid droplet {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:23966878, ECO:0000269|PubMed:24390141}. Spore wall {ECO:0000269|PubMed:23966878}. Note=Localizes to the ascal side of growing prospore membranes in mid-meiosis II and to the spore wall in post-meiotic cells. Localizes to a specific subset of lipid droplets associated with the exterior surface of the spore throughout spore wall formation. {ECO:0000269|PubMed:23966878, ECO:0000269|PubMed:24390141}.
Q08220	GSHB_YEAST	GSH2 YOL049W	
Q08224	THI20_YEAST	THI20 YOL055C O1239	
Q08229	NBA1_YEAST	NBA1 YOL070C	SUBCELLULAR LOCATION: Bud neck {ECO:0000269|PubMed:18086883}. Cytoplasm {ECO:0000269|PubMed:14562095}. Note=Assembles at the inner surface of the cell membrane. Localizes to the septin cortex prior to bud emergence and to actin cap in unbudded cells. {ECO:0000269|PubMed:18086883}.
Q08230	SDHF2_YEAST	SDH5 EMI5 YOL071W	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000255|HAMAP-Rule:MF_03057, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14576278, ECO:0000269|PubMed:19628817}.
Q08231	THP1_YEAST	THP1 BUD29 YOL072W O1140	SUBCELLULAR LOCATION: Nucleus envelope {ECO:0000269|PubMed:12206772, ECO:0000269|PubMed:12411502, ECO:0000269|PubMed:14562095}. Note=Localizes to the nuclear pores.
Q08235	BRX1_YEAST	BRX1 YOL077C	SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:11843177, ECO:0000269|PubMed:14562095}.
Q08236	AVO1_YEAST	AVO1 YOL078W O1110	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12631735}; Peripheral membrane protein {ECO:0000269|PubMed:12631735}; Cytoplasmic side {ECO:0000269|PubMed:12631735}. Vacuole membrane {ECO:0000269|PubMed:12631735}; Peripheral membrane protein {ECO:0000269|PubMed:12631735}; Cytoplasmic side {ECO:0000269|PubMed:12631735}.
Q08245	ZEO1_YEAST	ZEO1 YOL109W O0738	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12949174}; Peripheral membrane protein {ECO:0000269|PubMed:12949174}.
Q08271	GAS4_YEAST	GAS4 YOL132W	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305|PubMed:10383953}; Lipid-anchor, GPI-anchor {ECO:0000305|PubMed:10383953}.
Q08273	RBX1_YEAST	HRT1 RBX1 ROC1 YOL133W	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:10880467}. Nucleus {ECO:0000269|PubMed:10880467}.
Q08278	MED7_YEAST	MED7 YOL135C	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16630888}.
Q08281	RTC1_YEAST	RTC1 SEA2 YOL138C	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:21454883}; Peripheral membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:21454883}.
Q08282	TYW4_YEAST	PPM2 TYW4 YOL141W	SUBCELLULAR LOCATION: Cytoplasm. Mitochondrion.
Q08285	RRP40_YEAST	RRP40 YOL142W	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus, nucleolus {ECO:0000269|PubMed:14562095}.
Q08387	DNLI4_YEAST	DNL4 LIG4 YOR005C UND407 UNE452	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q08412	CUE5_YEAST	CUE5 YOR042W	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Note=Localizes to cytoplasm in a punctate pattern.
Q08417	RSB1_YEAST	RSB1 YOR049C O2787	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:16407254}; Multi-pass membrane protein {ECO:0000269|PubMed:16407254}.
Q08438	VHS3_YEAST	VHS3 YOR054C YOR29-05	
Q08444	NOB1_YEAST	NOB1 YOR056C YOR29-07	SUBCELLULAR LOCATION: Cytoplasm. Nucleus, nucleolus. Endoplasmic reticulum.
Q08446	SGT1_YEAST	SGT1 YOR057W YOR29-08	
Q08448	LPL1_YEAST	LPL1 YOR059C YOR29-10	SUBCELLULAR LOCATION: Lipid droplet {ECO:0000269|PubMed:10515935, ECO:0000269|PubMed:25014274}. Membrane {ECO:0000255}; Single-pass membrane protein {ECO:0000255}.
Q08465	YNG1_YEAST	YNG1 YOR064C YOR29-15	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14562095}.
Q08484	GYP1_YEAST	GYP1 YOR070C YOR29-21	SUBCELLULAR LOCATION: Golgi apparatus, Golgi stack {ECO:0000269|PubMed:11359917}.
Q08490	SGO1_YEAST	SGO1 YOR073W YOR29-24	SUBCELLULAR LOCATION: Chromosome, centromere {ECO:0000269|PubMed:14752166, ECO:0000269|PubMed:15062096}. Chromosome, centromere, kinetochore {ECO:0000269|PubMed:15062096}. Cytoplasm, cytoskeleton, spindle pole {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15062096}. Note=Localizes to the centromere during S and M phases, dissociates at the onset of anaphase. Colocalizes with kinetochores. Associates with the spindle pole. {ECO:0000269|PubMed:15062096}.
Q08491	SKI7_YEAST	SKI7 YOR076C YOR29-27	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11532933, ECO:0000269|PubMed:12730603}.
Q08492	BUD21_YEAST	BUD21 UTP16 YOR078W YOR29-29	SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:11452010, ECO:0000269|PubMed:12068309}.
Q08496	DIA2_YEAST	DIA2 YOR080W YOR29-31	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q08548	ALE1_YEAST	ALE1 LCA1 LPT1 SLC4 YOR175C O3635	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:17890783}; Multi-pass membrane protein.
Q08550	MPC54_YEAST	MPC54 YOR177C	SUBCELLULAR LOCATION: Prospore membrane. Cytoplasm, cytoskeleton, microtubule organizing center, spindle pole body. Cytoplasm, cytoskeleton, spindle pole. Note=Localizes to the ends of spindle microtubules in cells in meiosis. Localizes to all four spindle pole bodies during meiosis, ADY1 is required for this localization.
Q08562	ULS1_YEAST	ULS1 DIS1 RIS1 TID4 YOR191W	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:18603780}.
Q08581	SLK19_YEAST	SLK19 YOR195W	SUBCELLULAR LOCATION: Chromosome, centromere. Chromosome, centromere, kinetochore. Cytoplasm, cytoskeleton, microtubule organizing center, spindle pole body. Note=Spindle midzone during anaphase. During meiotic prophase localizes to the centromere and remains there until anaphase I.
Q08601	MCA1_YEAST	MCA1 YCA1 YOR197W	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.
Q08641	AB140_YEAST	ABP140 TRM140 YOR239W YOR240W	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:9467951}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:9467951}. Note=Cytoplasmic and cortical cytoskeleton. {ECO:0000269|PubMed:9467951}.
Q08645	FOLE_YEAST	MET7 MET23 YOR241W O5248	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:10775416}. Mitochondrion inner membrane {ECO:0000250}. Mitochondrion matrix {ECO:0000250}. Cytoplasm {ECO:0000269|PubMed:10775416}.
Q08647	PUS7_YEAST	PUS7 YOR243C O5254	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:25219674}. Cytoplasm {ECO:0000269|PubMed:25219674}. Note=Predominantly nuclear in 30 degrees Celsius and primarily cytoplasmic in heat shock. {ECO:0000269|PubMed:25219674}.
Q08649	ESA1_YEAST	ESA1 YOR244W O5257	
Q08650	DGAT2_YEAST	DGA1 YOR245C	SUBCELLULAR LOCATION: Lipid droplet {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:21820081, ECO:0000269|PubMed:24868093}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:20225889, ECO:0000269|PubMed:21321129, ECO:0000269|PubMed:32349126}; Multi-pass membrane protein {ECO:0000255}. Note=Localizes to sites of lipid droplet biogenesis in the endoplasmic reticulum. {ECO:0000269|PubMed:32349126}.
Q08651	ENV9_YEAST	ENV9 YOR246C	SUBCELLULAR LOCATION: Lipid droplet {ECO:0000269|PubMed:14562095}. Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q08683	APC5_YEAST	APC5 RMC1 YOR249C	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14562095}.
Q08685	CLP1_YEAST	CLP1 YOR250C	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|HAMAP-Rule:MF_03035}.
Q08689	NAT5_YEAST	NAT5 YOR253W	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.
Q08702	APTX_YEAST	HNT3 YOR258W	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14562095}. Cytoplasm {ECO:0000269|PubMed:14562095}.
Q08723	RPN8_YEAST	RPN8 YOR261C O5360	
Q08747	UAF30_YEAST	UAF30 YOR295W	SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:14562095}.
Q08749	TIM18_YEAST	TIM18 YOR297C	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:10637294, ECO:0000269|PubMed:10648604, ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:10637294, ECO:0000269|PubMed:10648604, ECO:0000269|PubMed:14562095}.
Q08754	BUD7_YEAST	BUD7 YOR299W	SUBCELLULAR LOCATION: Golgi apparatus, trans-Golgi network membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16498409, ECO:0000269|PubMed:17000877}; Peripheral membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16498409, ECO:0000269|PubMed:17000877}. Note=Trans-Golgi network location requires interaction with CHS5 and with myristoylated GTP-bound ARF1 for the recruitment to the membranes.
Q08760	RAX1_YEAST	RAX1 YOR301W	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein. Bud neck. Bud tip. Note=Before cytokinesis, RAX1 concentrates as a ring at the mother-bud neck and to the tip of the bud. The RAX1 ring splits at cytokinesis, endowing each progeny cell with a RAX1 ring and additional RAX1 localization at the distal bud pole of the newborn daughter cell. The rings persist at the cell cortex for several generations, giving rise to cells decorated by multiple rings.
Q08773	ISW2_YEAST	ISW2 YOR304W	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00624, ECO:0000269|PubMed:14562095}.
Q08817	SOG2_YEAST	SOG2 YOR353C	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12972564, ECO:0000269|PubMed:14562095}. Note=Localizes to cortical sites of growth during both budding and mating pheromone response. Localized prominently to incipient bud sites and small buds and weakly to the cortex and bud necks of large budded cells. Also localized to the growing tips of mating projections.
Q08826	SNX3_YEAST	SNX3 GRD19 YOR357C	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:9456318}. Golgi apparatus membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}; Cytoplasmic side {ECO:0000305}. Prevacuolar compartment membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}; Cytoplasmic side {ECO:0000305}. Note=Mainly cytoplasmic. A minor amount associates with membranes.
Q08831	VTS1_YEAST	VTS1 YOR359W	SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:11445562, ECO:0000269|PubMed:14562095}. Cytoplasm, P-body {ECO:0000250|UniProtKB:J9VVN9}.
Q08886	GPB1_YEAST	GPB1 KRH2 YOR371C	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.
Q08887	NDD1_YEAST	NDD1 YOR372C	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:10207056}.
Q08905	FRE3_YEAST	FRE3 YOR381W O6754	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:11120744}; Multi-pass membrane protein {ECO:0000269|PubMed:11120744}.
Q08920	NCBP2_YEAST	CBC2 CBP20 MUD13 SAE1 YPL178W	SUBCELLULAR LOCATION: Nucleus. Cytoplasm, perinuclear region. Note=Predominantly nuclear, is able to exit the nucleus in an RNA-dependent manner.
Q08921	TCO89_YEAST	TCO89 YPL180W	SUBCELLULAR LOCATION: Cell membrane; Peripheral membrane protein; Cytoplasmic side. Vacuole membrane; Peripheral membrane protein; Cytoplasmic side. Note=Also localizes to membranous structures both proximal to, yet distinct from, the plasma membrane as well as within the cell interior, probably endosomal or Golgi membranes.
Q08923	CTI6_YEAST	CTI6 RXT1 YPL181W	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12086626, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15133041}.
Q08924	WDR6_YEAST	RTT10 ERE2 TRM734 YPL183C	SUBCELLULAR LOCATION: Cytoplasm. Endosome. Note=Recruited to endosomes in cells in which increased recycling of internalized plasma membrane proteins occurs.
Q08931	PRM3_YEAST	PRM3 YPL192C	SUBCELLULAR LOCATION: Nucleus outer membrane; Single-pass membrane protein; Cytoplasmic side. Cytoplasm, cytoskeleton, microtubule organizing center, spindle pole body.
Q08949	DDC1_YEAST	DDC1 YPL194W	SUBCELLULAR LOCATION: Cytoplasm. Nucleus.
Q08951	AP3D_YEAST	APL5 YKS4 YPL195W	SUBCELLULAR LOCATION: Golgi apparatus {ECO:0000269|PubMed:10559961, ECO:0000269|PubMed:14562095}. Cytoplasmic vesicle, clathrin-coated vesicle membrane {ECO:0000269|PubMed:10559961}; Peripheral membrane protein {ECO:0000305|PubMed:10559961}; Cytoplasmic side {ECO:0000305|PubMed:10559961}. Note=Component of the coat surrounding the cytoplasmic face of coated vesicles located at the Golgi complex. {ECO:0000269|PubMed:10559961}.
Q08955	CSM4_YEAST	CSM4 YPL200W	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:12514182}; Single-pass membrane protein {ECO:0000269|PubMed:12514182}. Nucleus membrane {ECO:0000305|PubMed:12514182}; Single-pass membrane protein {ECO:0000305|PubMed:12514182}.
Q08957	AFT2_YEAST	AFT2 YPL202C	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q08959	PGC1_YEAST	PGC1 YPL206C	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000269|PubMed:14576278, ECO:0000269|PubMed:18434318}; Single-pass type IV membrane protein {ECO:0000255}. Lipid droplet {ECO:0000269|PubMed:12514182, ECO:0000269|PubMed:24868093}.
